ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink
CY457,EC 43,Episkopi Phaneromani,settlement,EC_I,0,-2350,-2200,150,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,EC_II,0,-2200,-2100,100,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,EC_III,0,-2100,-2000,100,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,MC_I,0,-2000,-1850,150,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,MC_II,0,-1850,-1750,100,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,MC_III,0,-1750,-1650,100,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,LC_I,0,-1650,-1550,100,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,LC_IIA,0,-1550,-1450,100,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,LC_IIB,0,-1450,-1300,150,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,LC_IIC,0,-1300,-1200,100,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY457,EC 43,Episkopi Phaneromani,settlement,LC_IIIA,0,-1200,-1100,100,492039.6252,3835998.67,32.91311626,34.66591418, ,A,Catling 1962, ;  
CY458,EC 44,Episkopi Phaneromani,cemetery,EC_I,0,-2350,-2200,150,492039.6252,3835998.67,32.91311626,34.66591418, ,B,Catling 1962, ;  
CY458,EC 44,Episkopi Phaneromani,cemetery,EC_II,0,-2200,-2100,100,492039.6252,3835998.67,32.91311626,34.66591418, ,B,Catling 1962, ;  
CY458,EC 44,Episkopi Phaneromani,cemetery,EC_III,0,-2100,-2000,100,492039.6252,3835998.67,32.91311626,34.66591418, ,B,Catling 1962, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,CG_I,0,-1050,-950,100,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,CG_II,0,-950,-900,50,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,CG_III,0,-900,-750,150,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,CA_I,0,-750,-600,150,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,CA_II,0,-600,-475,125,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,CC_I,0,-475,-400,75,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,CC_II,0,-400,-312,88,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,E_Rom_I,1,-58,50,108,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,E_Rom_II,1,50,250,200,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,L_Rom,1,250,400,150,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,eMed,1,400,750,350,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,Frank,2,1191,1489,298,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,Ven,2,1489,1571,82,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY459,SCY209,Episkopio Kallinikos,settlement,Ott,2,1571,1878,307,521500.0,3877600.0,33.23572919,35.04086277,plowed fields with extensive scatter of pottery,A,Given & Knapp 2003: 322, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,CA_I,0,-750,-600,150,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,CA_II,0,-600,-475,125,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,CC_I,0,-475,-400,75,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,CC_II,0,-400,-312,88,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,Hel_I,0,-312,-200,112,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,Hel_II,0,-200,-58,142,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,E_Rom_I,0,-58,50,108,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,E_Rom_II,0,50,250,200,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,L_Rom,0,250,400,150,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,eMed,0,400,750,350,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,Byz_I,0,750,965,215,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,Byz_II,0,965,1191,226,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,Frank,0,1191,1489,298,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,Ven,0,1489,1571,82,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,Ott,0,1571,1878,307,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY460,SCY108,Episkopio Kokkinos,settlement,Mod,0,1878,2000,122,520500.0,3877700.0,33.22476759,35.04178531,eroding gully with dense scatter of pottery and lithics,A,Given & Knapp 2003: 321, ;  
CY462,SCY317,Episkopio Village,settlement,Byz_I,0,750,965,215,522500.0,3877900.0,33.24670138,35.04354616,village,A,Given & Knapp 2003: 323, ;  
CY462,SCY317,Episkopio Village,settlement,Byz_II,0,965,1191,226,522500.0,3877900.0,33.24670138,35.04354616,village,A,Given & Knapp 2003: 323, ;  
CY462,SCY317,Episkopio Village,settlement,Frank,0,1191,1489,298,522500.0,3877900.0,33.24670138,35.04354616,village,A,Given & Knapp 2003: 323, ;  
CY462,SCY317,Episkopio Village,settlement,Ven,0,1489,1571,82,522500.0,3877900.0,33.24670138,35.04354616,village,A,Given & Knapp 2003: 323, ;  
CY462,SCY317,Episkopio Village,settlement,Ott,0,1571,1878,307,522500.0,3877900.0,33.24670138,35.04354616,village,A,Given & Knapp 2003: 323, ;  
CY462,SCY317,Episkopio Village,settlement,Mod,0,1878,2000,122,522500.0,3877900.0,33.24670138,35.04354616,village,A,Given & Knapp 2003: 323, ;  
CY465,SCY316,Ergates Village,settlement,Ott,0,1571,1878,307,522300.0,3879300.0,33.24454612,35.0561748,village,A,Given & Knapp 2003: 323, ;  
CY465,SCY316,Ergates Village,settlement,Mod,0,1878,2000,122,522300.0,3879300.0,33.24454612,35.0561748,village,A,Given & Knapp 2003: 323, ;  
CY466,EC 45,Erimi Kafkalla,cemetery,EC_I,0,-2350,-2200,150,492309.5112,3838656.366,32.91603775,34.68988311, ,B,Catling 1962, ;  
CY466,EC 45,Erimi Kafkalla,cemetery,EC_II,0,-2200,-2100,100,492309.5112,3838656.366,32.91603775,34.68988311, ,B,Catling 1962, ;  
CY466,EC 45,Erimi Kafkalla,cemetery,EC_III,0,-2100,-2000,100,492309.5112,3838656.366,32.91603775,34.68988311, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,EC_I,0,-2350,-2200,150,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,EC_II,0,-2200,-2100,100,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,EC_III,0,-2100,-2000,100,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,LC_I,1,-1650,-1550,100,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,LC_IIA,1,-1550,-1450,100,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,LC_IIB,1,-1450,-1300,150,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,LC_IIC,1,-1300,-1200,100,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,LC_IIIA,1,-1200,-1100,100,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY467,EC 46,Erimi Kafkalla,cemetery,LC_IIIB,1,-1100,-1050,50,492309.5112,3838838.48,32.91603609,34.69152539, ,B,Catling 1962, ;  
CY468,LC 83,Erimi Kafkalla,settlement,LC_I,0,-1650,-1550,100,492301.3442,3838264.605,32.91595216,34.68635019, ,B,Catling 1962, ;  
CY468,LC 83,Erimi Kafkalla,settlement,LC_IIA,0,-1550,-1450,100,492301.3442,3838264.605,32.91595216,34.68635019, ,B,Catling 1962, ;  
CY468,LC 83,Erimi Kafkalla,settlement,LC_IIB,0,-1450,-1300,150,492301.3442,3838264.605,32.91595216,34.68635019, ,B,Catling 1962, ;  
CY468,LC 83,Erimi Kafkalla,settlement,LC_IIC,0,-1300,-1200,100,492301.3442,3838264.605,32.91595216,34.68635019, ,B,Catling 1962, ;  
CY468,LC 83,Erimi Kafkalla,settlement,LC_IIIA,0,-1200,-1100,100,492301.3442,3838264.605,32.91595216,34.68635019, ,B,Catling 1962, ;  
CY468,LC 83,Erimi Kafkalla,settlement,LC_IIIB,0,-1100,-1050,50,492301.3442,3838264.605,32.91595216,34.68635019, ,B,Catling 1962, ;  
CY469,LC 84,Erimi Kafkalla,cemetery,LC_I,0,-1650,-1550,100,492301.3442,3838542.567,32.91594963,34.68885682, ,B,Catling 1962, ;  
CY469,LC 84,Erimi Kafkalla,cemetery,LC_IIA,0,-1550,-1450,100,492301.3442,3838542.567,32.91594963,34.68885682, ,B,Catling 1962, ;  
CY469,LC 84,Erimi Kafkalla,cemetery,LC_IIB,0,-1450,-1300,150,492301.3442,3838542.567,32.91594963,34.68885682, ,B,Catling 1962, ;  
CY469,LC 84,Erimi Kafkalla,cemetery,LC_IIC,0,-1300,-1200,100,492301.3442,3838542.567,32.91594963,34.68885682, ,B,Catling 1962, ;  
CY469,LC 84,Erimi Kafkalla,cemetery,LC_IIIA,0,-1200,-1100,100,492301.3442,3838542.567,32.91594963,34.68885682, ,B,Catling 1962, ;  
CY469,LC 84,Erimi Kafkalla,cemetery,LC_IIIB,0,-1100,-1050,50,492301.3442,3838542.567,32.91594963,34.68885682, ,B,Catling 1962, ;  
CY470,Lm 13,Erimi Kolossi,settlement,LAN,0,-6800,-5500,1300,493033.176,3836920.08,32.9239528,34.67423063, ,B,Stanley Price 1979, ;  
CY470,Lm 13,Erimi Kolossi,settlement,CN,0,-5500,-3900,1600,493033.176,3836920.08,32.9239528,34.67423063, ,B,Stanley Price 1979, ;  
CY470,Lm 13,Erimi Kolossi,settlement,Ech,0,-3900,-3400,500,493033.176,3836920.08,32.9239528,34.67423063, ,B,Stanley Price 1979, ;  
CY470,Lm 13,Erimi Kolossi,settlement,MCh,0,-3400,-2750,650,493033.176,3836920.08,32.9239528,34.67423063, ,B,Stanley Price 1979, ;  
CY470,Lm 13,Erimi Kolossi,settlement,LCh,0,-2750,-2500,250,493033.176,3836920.08,32.9239528,34.67423063, ,B,Stanley Price 1979, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,Ech,0,-3900,-3400,500,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,MCh,0,-3400,-2750,650,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,LCh,0,-2750,-2500,250,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,EC_I,1,-2350,-2200,150,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,EC_II,1,-2200,-2100,100,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,EC_III,1,-2100,-2000,100,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,MC_I,1,-2000,-1850,150,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,MC_II,1,-1850,-1750,100,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY471, ,Erimi Laonin tou Porakou,settlement,MC_III,1,-1750,-1650,100,493322.5963,3841197.66,32.92707817,34.7128073, ,A,Knapp 2020, ;  
CY472,Lm 12,Erimi Pamboules,settlement,LAN,0,-6800,-5500,1300,492771.3506,3837227.533,32.92109219,34.6770014, ,B,Stanley Price 1979, ;  
CY472,Lm 12,Erimi Pamboules,settlement,CN,0,-5500,-3900,1600,492771.3506,3837227.533,32.92109219,34.6770014, ,B,Stanley Price 1979, ;  
CY472,Lm 12,Erimi Pamboules,settlement,Ech,0,-3900,-3400,500,492771.3506,3837227.533,32.92109219,34.6770014, ,B,Stanley Price 1979, ;  
CY472,Lm 12,Erimi Pamboules,settlement,MCh,0,-3400,-2750,650,492771.3506,3837227.533,32.92109219,34.6770014, ,B,Stanley Price 1979, ;  
CY472,Lm 12,Erimi Pamboules,settlement,LCh,0,-2750,-2500,250,492771.3506,3837227.533,32.92109219,34.6770014, ,B,Stanley Price 1979, ;  
CY473,TP215,Evrykhou Khalospitia,sanctuary,CA_I,0,-750,-600,150,493099.0,3882636.0,32.92429424,35.08647949, ,A,Given et al. 2013; Given et al. 2007, ;  
CY473,TP215,Evrykhou Khalospitia,sanctuary,CA_II,0,-600,-475,125,493099.0,3882636.0,32.92429424,35.08647949, ,A,Given et al. 2013; Given et al. 2007, ;  
CY474, ,Exosirontes,settlement,CN,0,-5500,-3900,1600,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,Ech,0,-3900,-3400,500,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,MCh,0,-3400,-2750,650,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,LCh,0,-2750,-2500,250,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,Hel_I,1,-312,-200,112,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,Hel_II,1,-200,-58,142,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,E_Rom_I,1,-58,50,108,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,E_Rom_II,1,50,250,200,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,L_Rom,1,250,400,150,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,eMed,1,400,750,350,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY474, ,Exosirontes,settlement,Byz_I,1,750,965,215,435124.5337,3883615.78,32.28824673,35.09324906, ,D,Fejfer 1995, ;  
CY475,EC 48,Eylenja Kafizin,settlement,EC_I,0,-2350,-2200,150,538461.9409,3888158.248,33.42218926,35.13556336, ,B,Catling 1962, ;  
CY475,EC 48,Eylenja Kafizin,settlement,EC_II,0,-2200,-2100,100,538461.9409,3888158.248,33.42218926,35.13556336, ,B,Catling 1962, ;  
CY475,EC 48,Eylenja Kafizin,settlement,EC_III,0,-2100,-2000,100,538461.9409,3888158.248,33.42218926,35.13556336, ,B,Catling 1962, ;  
CY476,EC 49,Eylenja Leondari Vouno,settlement,EC_I,0,-2350,-2200,150,537283.9536,3888199.463,33.40926088,35.13597935, ,B,Catling 1962, ;  
CY476,EC 49,Eylenja Leondari Vouno,settlement,EC_II,0,-2200,-2100,100,537283.9536,3888199.463,33.40926088,35.13597935, ,B,Catling 1962, ;  
CY476,EC 49,Eylenja Leondari Vouno,settlement,EC_III,0,-2100,-2000,100,537283.9536,3888199.463,33.40926088,35.13597935, ,B,Catling 1962, ;  
CY477,MC 57,Eylenja Leondari Vouno,cemetery,MC_I,0,-2000,-1850,150,538297.8575,3888050.353,33.42038319,35.13459673, ,B,Catling 1962, ;  
CY477,MC 57,Eylenja Leondari Vouno,cemetery,MC_II,0,-1850,-1750,100,538297.8575,3888050.353,33.42038319,35.13459673, ,B,Catling 1962, ;  
CY477,MC 57,Eylenja Leondari Vouno,cemetery,MC_III,0,-1750,-1650,100,538297.8575,3888050.353,33.42038319,35.13459673, ,B,Catling 1962, ;  
CY478, F 11,Famagusta,settlement,LAN,0,-6800,-5500,1300,582962.1462,3886973.437,33.91050031,35.12219511, ,B,Stanley Price 1979, ;  
CY478, F 11,Famagusta,settlement,CN,0,-5500,-3900,1600,582962.1462,3886973.437,33.91050031,35.12219511, ,B,Stanley Price 1979, ;  
CY478, F 11,Famagusta,settlement,Ech,0,-3900,-3400,500,582962.1462,3886973.437,33.91050031,35.12219511, ,B,Stanley Price 1979, ;  
CY478, F 11,Famagusta,settlement,MCh,0,-3400,-2750,650,582962.1462,3886973.437,33.91050031,35.12219511, ,B,Stanley Price 1979, ;  
CY478, F 11,Famagusta,settlement,LCh,0,-2750,-2500,250,582962.1462,3886973.437,33.91050031,35.12219511, ,B,Stanley Price 1979, ;  
CY478, F 11,Famagusta,settlement,Ven,1,1489,1571,82,582962.1462,3886973.437,33.91050031,35.12219511, ,B,Stanley Price 1979, ;  
CY479,460,Fasoula Loutsi,settlement,EC_III,0,-2100,-2000,100,464600.0,3844900.0,32.61325601,34.7456022, ,A,Georgious 2006; Agapiou et al 2020, ;  
CY480, ,Filia Laxia tou Kasinou,settlement,Ech,0,-3900,-3400,500,507218.4387,3894433.555,33.07929123,35.19285847, ,A,Stanley Price 1979, ;  
CY480, ,Filia Laxia tou Kasinou,settlement,MCh,0,-3400,-2750,650,507218.4387,3894433.555,33.07929123,35.19285847, ,A,Stanley Price 1979, ;  
CY480, ,Filia Laxia tou Kasinou,settlement,LCh,0,-2750,-2500,250,507218.4387,3894433.555,33.07929123,35.19285847, ,A,Stanley Price 1979, ;  
CY480, ,Filia Laxia tou Kasinou,settlement,EC_I,1,-2350,-2200,150,507218.4387,3894433.555,33.07929123,35.19285847, ,A,Stanley Price 1979, ;  
CY480, ,Filia Laxia tou Kasinou,settlement,EC_II,1,-2200,-2100,100,507218.4387,3894433.555,33.07929123,35.19285847, ,A,Stanley Price 1979, ;  
CY480, ,Filia Laxia tou Kasinou,settlement,EC_III,1,-2100,-2000,100,507218.4387,3894433.555,33.07929123,35.19285847, ,A,Stanley Price 1979, ;  
